singer,song name,date,text,poet 
"אייל גולן
",חייל של אהבה,01/07/11,"הבדידות עכשיו אוחזת בי ברגש
מחזירה אותי לימים שהיינו אוהבים
איך היינו מתחבקים מול זריחת השמש
וכולם רק עלינו היו מסתכלים

כבר הכנתי תוכניות שנגור ביחד,
העתיד התנפץ לי ישר בפנים
אם היית יודעת איך כולי בפחד,
גם הלב מסרב לקבל את המילים

למה נשמה קשה הדממה
בין כל האנשים אני בודד נורא
לעולם את סתם אחת, בשבילי כל העולם זו את
לא יכול לוותר עלייך, נערה

אני חשבתי שעכשיו עוד נהיה בקשר
האמנתי שהדרך תהיה רצופה מכשולים
לא מוצא את עצמי, אני סגור בחדר
מחכה ליום שאת אולי תסלחי

הכוחות כבר אזלו מדקה של נחת,
ואני רק רוצה אלייך יפתי
תני סיכוי קטן שנהיה ביחד,
כך אוכל להסיר דאגה מליבי

למה נשמה...",יוסי בן דוד
"אייל גולן
",חזרי אלי – נעימה,30/06/11,"את נותנת לי חום
גם בלילה גם ביום
עד שאת שורפת
די זה לא ייתכן
תלמדי קצת לעצבן
כמה עוד אפשר

לא יכול להתרגל
לקבל ולקבל
ונכון שאת אוהבת
אז למה בלי לשאול
את נותנת לי הכל
תני לי לקחת לבד

תני לי לרוץ כמו עיוור אחריך
תני לי למות מקנאה בגללך
אני רוצה לחצות כמה גשרים
לאהבה שבליבך

מרחוק מקרוב
את יודעת לאהוב
לא מרפה לרגע
ואני כמו תינוק
שרוצה מהמתוק
לך אמרתי די

לא יכול להתרגל...",יוסי גיספן
"אייל גולן
",חזרי אלי,25/07/11,"ילדי תשמור על עצמך מכל צרה - 
ברחוב העיר ובסמטה צרה. 
הזהר מן המושחת מן המופקר 
ומן הלענה המצופה סוכר 

הזהר ילדי מכל צורות הרשע - 
מדבש דביק בטעם של מרור, 
מאלימות ומזירות הפשע, 
משנאת חינם, מפיגועי טרור. 

הזהר מים סוער, 
ואויב שמסתער, 
השמר מקיר בוער, 
ומן הרכב הדוהר, 
שלנצח בני, 
שלנצח בני, 
שלנצח בני, 
רק תישמר. 

הזהר מן הקללה הלא כתובה, 
משטח ההפקר בשם האהבה, 
על עצמך תשמור הו ילד מאוהב, 
מהבטחות המצופות זהב. 

הזהר מהממית והפוצע, 
כי החיים תלויים על חוט השערה. 
גם אהובה עיתים תשלוף קוציה, 
אל תסדק אל מול מראה שבורה. 

הזהר מים סוער... 

תרחק ילדי מן הזומם והחוטא, 
מהקוצים ומן העשב השוטה, 
מהנקטף ומן העץ הנעקר, 
וקח גרביים ומעיל בלילה קר. 

אל תיכנע כשתאבד גם פרח, 
כשהאישה אשר תאהב אולי תברח, 
אל תלך באש ואל תלך בקרח, 
כי גם אתה ילדי, בסוף תפרח.",נורית בת-שחר צפריר
"אייל גולן
",חזרי אלי,30/06/11,"ילדי תשמור על עצמך מכל צרה -
ברחוב העיר ובסמטה צרה.
הזהר מן המושחת מן המופקר
ומן הלענה המצופה סוכר

הזהר ילדי מכל צורות הרשע -
מדבש דביק בטעם של מרור,
מאלימות ומזירות הפשע,
משנאת חינם, מפיגועי טרור.

הזהר מים סוער,
ואויב שמסתער,
השמר מקיר בוער,
ומן הרכב הדוהר,
שלנצח בני,
שלנצח בני,
שלנצח בני,
רק תישמר.

הזהר מן הקללה הלא כתובה,
משטח ההפקר בשם האהבה,
על עצמך תשמור הו ילד מאוהב,
מהבטחות המצופות זהב.

הזהר מהממית והפוצע,
כי החיים תלויים על חוט השערה.
גם אהובה עיתים תשלוף קוציה,
אל תסדק אל מול מראה שבורה.

הזהר מים סוער...

תרחק ילדי מן הזומם והחוטא,
מהקוצים ומן העשב השוטה,
מהנקטף ומן העץ הנעקר,
וקח גרביים ומעיל בלילה קר.

אל תיכנע כשתאבד גם פרח,
כשהאישה אשר תאהב אולי תברח,
אל תלך באש ואל תלך בקרח,
כי גם אתה ילדי, בסוף תפרח.",נורית בת-שחר צפריר
"אייל גולן
",חזק ממני,02/07/11,"אני נוסע אבל חושב עליה 
הזכרונות במזוודה 
אני לא בורח ואני יודע 
היא לא נשארת אבודה 

אם אין לחם אין אהבה 
אני נוסע לסדר לנו עתיד 
כמה זמן אפשר לחיות בלי עבודה 
זמן לא עוזר לי 

יש לי רק חלום לקנות לך יהלום 
לראות אותך עוד פעם מחייכת 
יש בי אהבה, הישארי קרובה 
יודע שאותי את רק אוהבת 
וגם אני אוהב. 

לך אני מבטיח שבקרוב אצליח 
ונוכל לחיות בלי דאגות 
הכסף לא קובע אבל אני יודע 
שאם חסר יש בעיות 

אם אין לחם אין אהבה 
אני נוסע לסדר לנו עתיד 
כמה זמן אפשר לחיות בלי עבודה 
זמן לא עוזר לי 

יש לי רק חלום...",זאב נחמה
"אייל גולן
",חוף אל חוף,01/07/11,"מאוהב כל הלילה, מחכה ואת לא באה
לא אשן כל הלילה, אני פה במסיבה
מחכה שתבואי, בלעדייך לא אעזוב
והלב לא נורמלי, רק איתך מרגיש קרוב.

כל היום חושב עלייך, אולי יותר מדי
מחכה שאת תופיעי, שתיכנסי לחיי
את האישה לה חיכיתי, אחכה כל החיים
את אהבה שרציתי, זה עמוק בפנים.

מאוהב כל הלילה...

עכשיו נכנסת למועדון, את מביטה אלי
אם רק מילה אחת תאמרי, תהיי בזרועותי
את האישה לה חיכיתי אחכה כל החיים
את אהבה שרציתי כי זה עמוק בפנים

מאוהב כל הלילה...",איתן אורן ודודו קומה
"אייל גולן
",חוף אל חוף,30/06/11,"קחי לך זמן ותגלי לאן
לאן את ממשיכה ללכת
איתך תמיד אני אהיה מוכן
לתת לך יד מלטפת
אם תרצי תוכלי לדמיין,
את כל מה שאין
כן, את יודעת
הכל מונח פה בשבילך,
אם רק תרצי לגעת!

מאושרת!
הכי חשוב לי שתהיי רק מאושרת ותחייכי
אני מבטיח את הכל לתת
כל מה שאת אוהבת באמת!

תבחרי לך תסריטים יפים
המציאות בידייך
זה הזמן שלך לטרוף את הקלפים
כל החיים לפנייך!
אם תרצי תוכלי לדמיין,
את כל מה שאין
כן, את יודעת
הכל מונח פה בשבילך,
אם רק תרצי לגעת!

מאושרת...",רמי לב
"אייל גולן
",זרה,20/04/14,"כמה כאב שלחת בי, כמה כאב
אם זה כך אז גם אני עוזב
לא זוכר מה זה להיות לבדי
כל החיים היית איתי

אין לי כוחות ללכת, אין לי כוחות
גם בפרידה יש קרב מוחות:




מי החזק בינינו? מי מרוסק?
למי יש כוח ללמשחק?

ואת איננה, ואת איננה




אין לי בשביל מה לקום מחר
כי את איננה, הו את איננה
ובגללך הלב נשבר

מה הוא לוחש בלילה, מה הוא לוחש?
מה הוא עושה שמרגש?
זה שבחושך בא, גנב לי אותך
שבשבילי היה כמו אח",
"אייל גולן
",זר כיסופים,15/10/13,"כמה כאב שלחת בי, כמה כאב
אם זה כך אז גם אני עוזב
לא זוכר מה זה להיות לבדי
כל החיים היית איתי

אין לי כוחות ללכת, אין לי כוחות
גם בַפרידה יש קרב מוחות:
מי החזק בינינו? מי מרוסק?
למי יש כוח לַמשחק?

ואת איננה, ואת איננה
אין לי בשביל מה לקום מחר
כי את איננה, הו את איננה
וּבגללך הלב נשבר

מה הוא לוחש בלילה, מה הוא לוחש?
מה הוא עושה שמרגש?
זה שבחושך בא, גנב לי אותך
שבשבילי היה כמו אח",עינת הולנדר
"אייל גולן
",זר כיסופים,25/07/11,"ילדים בדרך ניצנים קטנים 
שואלים מדוע הפרחים נובלים 
שואפים למעלה כמו לעננים 
מנסים להתקיים ומבקשים חיים 

נערים בדרך מחפשים נתיב 
מביטים ברגש על פריחת אביב 
שואפים למעלה כמו לעננים 
מנסים להתקיים ומבקשים חיים - 

אלוהים שומע את בכי הלב 
משתתף בצער חש את הכאב 
מרחם כמו אבא רוב הזמן אוהב 
לפעמים קוטף גם פרח מלבלב. 

אנשים בדרך שואלים מתי 
ייפסק הרשע, די לחרב די 
הם נושאים כפיים אל האלוהים 
מנסים להתקיים ומבקשים חיים - 

אלוהים שומע את בכי הלב...",ציון שרעבי
"אייל גולן
",זה מוזר,02/07/11,"ילדים בדרך ניצנים קטנים 
שואלים מדוע הפרחים נובלים 
שואפים למעלה כמו לעננים 
מנסים להתקיים ומבקשים חיים 

נערים בדרך מחפשים נתיב 
מביטים ברגש על פריחת אביב 
שואפים למעלה כמו לעננים 
מנסים להתקיים ומבקשים חיים - 

אלוהים שומע את בכי הלב 
משתתף בצער חש את הכאב 
מרחם כמו אבא רוב הזמן אוהב 
לפעמים קוטף גם פרח מלבלב. 

אנשים בדרך שואלים מתי 
ייפסק הרשע, די לחרב די 
הם נושאים כפיים אל האלוהים 
מנסים להתקיים ומבקשים חיים - 

אלוהים שומע את בכי הלב...",ציון שרעבי
"אייל גולן
",זה אני,25/07/11,"זה היום לו חיכיתי, זה שנים 
היום הזה יהיה יום חג 
לי ולך כל החיים.. 
ואיך בעוד דקה שנינו כאחד 
נחלוק עתיד, אני ספוג דמעות, 
והקהל שפה יעיד... 

שאני המעריץ שלך, 
תראי איזו הילה לבנה מסביבך, 
שזוהרת דואגת תמיד לשמור את יופייך 

ומדמיין אותך, איתי בירח דבש, 
שכל מה שמורגש זה רק האושר שליבי ממך שואב, 
ומדמיין אותך בשמלת שבת... 
עם הנרות והמבט שבזכותו אני אוהב 
לדמיין אותך... 

זה הרגע שהאושר בי שוכן 
בו אני ואת יודעים שביחד נזדקן 
ככל שיחלוף הזמן אני אלמד אותך יותר 
איך לרגש לעד ולעולם לא לוותר 

להיות תמיד האיש שלך 
הגבר שדואג לך לשקט נפשי 
שנותן לך את כל הסיבות שרק תחייכי 

ומדמיין אותך... 

ולדמיין אותך בשמלת שבת עם הנרות 
והמבט שבזכותו אני אוהב 
ולדמיין אותך",איציק שמלי
